PhotoID,Individual ID,Pop,H2S,Cave,SL,logMass,logSL,Palp SA,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,aX1,aY1,aX2,aY2,aX3,aY3,aX4,aY4,aX5,aY5,aX6,aY6,aX7,aY7,aX8,aY8,aX9,aY9,aX10,aY10,aX11,aY11,aX12,aY12,aX13,aY13,aX14,aY14,aX15,aY15,aX16,aY16,aX17,aY17,aX18,aY18,aX19,aY19,aX20,aY20,aX21,aY21,aX22,aY22,aX23,aY23,aX24,aY24,aX25,aY25,aX26,aY26,aX27,aY27,aX28,aY28,aX29,aY29
Specimen 11,Cueva013,Cueva,Sulfidic,Cave,28,-0.568636236,1.447158031,0.587900607,110.6002554,93.10344828,133.844189,81.6091954,156.8326948,67.04980843,177.394636,49.29757344,188.1226054,39.46360153,186.8454662,41.89016603,184.6743295,46.36015326,195.9131545,27.45849298,177.7777778,33.46104725,175.3512133,28.73563218,174.9680715,34.09961686,171.9029374,28.73563218,167.5606641,28.48020434,140.7407407,33.7164751,115.4533844,40.61302682,90.03831418,48.02043423,100.8939974,72.15836526,171.9029374,44.57215837,172.9246488,46.6155811,168.9655172,49.6807152,167.9438059,45.97701149,168.3269476,48.27586207,164.8786718,51.72413793,163.8569604,46.6155811,164.6232439,49.6807152,161.8135377,54.02298851,159.2592593,48.53128991,160.5363985,50.57471264,157.7266922,55.93869732,-3.69E-01,1.96E-01,-2.10E-01,1.63E-01,-4.80E-02,1.12E-01,1.04E-01,3.71E-02,1.85E-01,-5.24E-03,1.73E-01,7.39E-03,1.53E-01,3.10E-02,2.51E-01,-6.54E-02,1.32E-01,-5.80E-02,1.25E-01,-9.04E-02,1.14E-01,-5.86E-02,1.04E-01,-9.59E-02,7.82E-02,-1.04E-01,-9.22E-02,-1.15E-01,-2.56E-01,-1.14E-01,-4.21E-01,-1.10E-01,-3.94E-01,5.36E-02,7.88E-02,-1.79E-04,8.17E-02,1.38E-02,5.29E-02,2.60E-02,5.26E-02,2.01E-03,5.13E-02,1.65E-02,2.50E-02,3.19E-02,2.69E-02,-6.16E-04,2.67E-02,1.91E-02,2.76E-03,4.09E-02,-3.92E-03,3.64E-03,5.36E-04,1.80E-02,-2.50E-02,4.60E-02
Specimen 19,Cueva021,Cueva,Sulfidic,Cave,27,-0.552841969,1.431363764,0.867751296,116.2196679,98.59514687,140.2298851,86.20689655,163.6015326,72.79693487,183.5249042,52.10727969,192.9757344,42.78416347,193.8697318,44.44444444,191.1877395,49.29757344,203.4482759,30.39591315,187.9948914,35.24904215,185.6960409,31.2899106,185.5683269,35.24904215,182.1200511,31.16219668,173.0523627,31.54533844,146.4878672,37.16475096,120.5619413,45.97701149,94.38058748,53.76756066,106.2579821,77.9054917,177.6500639,46.99872286,178.1609195,49.29757344,173.8186462,54.91698595,173.5632184,48.53128991,174.5849298,50.57471264,170.7535121,56.57726692,169.4763729,50.19157088,170.3703704,51.97956577,166.7943806,58.74840358,164.1123883,51.85185185,164.49553,53.89527458,161.302682,61.68582375,-3.64E-01,1.94E-01,-2.05E-01,1.60E-01,-4.79E-02,1.20E-01,1.01E-01,3.23E-02,1.71E-01,-6.62E-03,1.73E-01,4.45E-03,1.50E-01,2.83E-02,2.51E-01,-6.17E-02,1.54E-01,-5.84E-02,1.47E-01,-8.50E-02,1.40E-01,-6.23E-02,1.26E-01,-9.15E-02,7.32E-02,-1.04E-01,-8.99E-02,-1.14E-01,-2.55E-01,-1.05E-01,-4.19E-01,-1.01E-01,-3.89E-01,5.77E-02,7.51E-02,-6.82E-03,7.43E-02,7.34E-03,4.01E-02,3.30E-02,4.89E-02,-4.50E-03,5.15E-02,9.00E-03,1.96E-02,3.77E-02,2.25E-02,-1.44E-03,2.48E-02,1.04E-02,-6.84E-03,4.39E-02,-1.13E-02,-4.32E-04,-1.24E-02,1.20E-02,-4.34E-02,5.21E-02
Specimen 2,Cueva002,Cueva,Sulfidic,Cave,30,-0.552841969,1.477121255,0.940211526,121.8390805,89.39974457,143.2950192,72.92464879,164.1123883,56.449553,180.715198,33.97190294,189.3997446,21.71136654,189.0166028,24.13793103,187.7394636,29.11877395,196.1685824,8.556832695,180.587484,16.60280971,176.8837803,13.02681992,177.6500639,17.49680715,172.0306513,13.79310345,167.0498084,14.94252874,141.6347382,24.64878672,117.3690932,36.7816092,92.46487867,48.40357599,108.9399745,71.39208174,172.0306513,30.77905492,173.3077905,32.82247765,170.4980843,38.44189017,166.9220945,33.20561941,168.4546616,34.73818646,165.6449553,42.78416347,162.962963,36.27075351,163.9846743,37.67560664,162.0689655,45.72158365,157.7266922,39.20817369,158.6206897,40.61302682,157.9821201,48.91443167,-3.55E-01,1.93E-01,-1.95E-01,1.56E-01,-3.73E-02,1.18E-01,1.12E-01,3.53E-02,1.91E-01,-1.05E-02,1.83E-01,1.96E-03,1.63E-01,2.63E-02,2.62E-01,-6.62E-02,1.55E-01,-6.12E-02,1.44E-01,-9.05E-02,1.37E-01,-6.38E-02,1.15E-01,-9.86E-02,8.46E-02,-1.05E-01,-8.10E-02,-1.16E-01,-2.46E-01,-1.10E-01,-4.14E-01,-1.09E-01,-3.81E-01,6.00E-02,7.19E-02,-4.46E-03,7.37E-02,1.01E-02,4.39E-02,3.41E-02,3.74E-02,-4.01E-03,4.20E-02,8.38E-03,5.94E-03,4.58E-02,7.66E-03,2.89E-03,9.75E-03,1.33E-02,-2.13E-02,5.30E-02,-2.88E-02,5.85E-03,-2.74E-02,1.59E-02,-5.21E-02,6.03E-02
Specimen 8,Cueva010,Cueva,Sulfidic,Cave,27,-0.537602002,1.431363764,0.61200682,115.5810983,84.92975734,136.3984674,75.86206897,156.8326948,65.90038314,175.862069,52.23499361,189.1443167,40.35759898,188.761175,42.14559387,189.2720307,43.16730524,193.614304,33.07790549,174.201788,26.18135377,171.5197957,21.83908046,172.541507,26.43678161,168.9655172,22.0945083,165.3895275,21.83908046,142.5287356,25.92592593,120.3065134,32.05619413,97.44572158,36.14303959,107.5351213,63.09067688,169.9872286,42.52873563,170.4980843,45.46615581,166.9220945,47.63729246,166.0280971,43.29501916,166.5389527,45.46615581,162.962963,49.29757344,161.5581098,44.31673052,161.9412516,46.99872286,157.7266922,50.83014049,156.5772669,45.59386973,157.2158365,48.27586207,154.2784163,51.34099617,-3.43E-01,2.11E-01,-1.94E-01,1.79E-01,-4.54E-02,1.41E-01,9.84E-02,7.66E-02,2.02E-01,1.64E-02,1.97E-01,2.77E-02,1.98E-01,3.53E-02,2.41E-01,-2.57E-02,1.23E-01,-9.66E-02,1.11E-01,-1.29E-01,1.11E-01,-9.71E-02,9.36E-02,-1.31E-01,7.03E-02,-1.37E-01,-8.59E-02,-1.41E-01,-2.41E-01,-1.31E-01,-3.97E-01,-1.34E-01,-3.67E-01,5.66E-02,7.27E-02,5.05E-03,7.21E-02,2.51E-02,4.56E-02,3.46E-02,4.56E-02,4.80E-03,4.60E-02,1.98E-02,1.72E-02,4.03E-02,1.47E-02,5.53E-03,1.37E-02,2.37E-02,-1.93E-02,4.34E-02,-1.98E-02,7.25E-03,-1.92E-02,2.58E-02,-4.27E-02,4.22E-02
Specimen 4,Cueva004,Cueva,Sulfidic,Cave,29,-0.537602002,1.462397998,0.747378986,127.9693487,102.5542784,147.2541507,85.82375479,164.8786718,67.56066411,179.3103448,44.95530013,187.4840358,34.86590038,186.9731801,36.90932312,185.0574713,41.76245211,193.48659,21.58365262,173.4355045,32.05619413,168.0715198,28.60791826,170.1149425,33.07790549,163.6015326,29.50191571,165.3895275,28.2247765,142.0178799,39.08045977,120.6896552,53.00127714,97.70114943,65.26181354,114.9425287,86.20689655,170.2426564,44.31673052,171.2643678,46.6155811,166.9220945,52.7458493,166.155811,46.74329502,167.688378,48.78671775,163.6015326,56.06641124,162.1966794,49.42528736,163.3461047,51.46871009,160.1532567,58.8761175,157.5989783,51.59642401,159.1315453,54.40613027,156.3218391,61.55810983,-3.57E-01,1.98E-01,-1.92E-01,1.63E-01,-3.08E-02,1.15E-01,1.25E-01,3.11E-02,2.05E-01,-6.73E-04,1.96E-01,9.47E-03,1.69E-01,3.13E-02,2.83E-01,-5.79E-02,1.33E-01,-6.23E-02,1.14E-01,-9.95E-02,1.11E-01,-6.71E-02,8.50E-02,-1.09E-01,9.92E-02,-1.10E-01,-7.07E-02,-1.23E-01,-2.39E-01,-1.12E-01,-4.11E-01,-1.15E-01,-3.79E-01,6.11E-02,7.53E-02,-1.87E-03,7.38E-02,1.47E-02,2.89E-02,3.60E-02,4.39E-02,-1.07E-03,4.61E-02,1.57E-02,-9.71E-04,4.45E-02,1.24E-02,1.61E-03,1.24E-02,1.71E-02,-2.99E-02,4.95E-02,-2.12E-02,-7.09E-04,-2.14E-02,2.04E-02,-6.07E-02,5.26E-02
Specimen 61,ElAz026,EA,Sulfidic,Surface,26,-0.522878745,1.414973348,0.714266101,120.6896552,80.84291188,142.4010217,71.00893997,163.7292465,59.77011494,182.247765,43.29501916,193.1034483,35.24904215,192.5925926,37.16475096,189.5274585,41.25159642,200.5108557,24.90421456,188.2503193,29.62962963,185.5683269,25.54278416,185.9514687,30.39591315,181.8646232,25.54278416,174.3295019,25.1596424,150.9578544,29.88505747,127.2030651,34.48275862,103.7037037,40.86845466,112.899106,62.19667944,177.7777778,39.71902937,177.7777778,41.37931034,174.0740741,44.95530013,173.3077905,41.25159642,173.6909323,43.16730524,169.4763729,46.87100894,169.0932312,42.40102171,169.7318008,44.44444444,164.8786718,49.80842912,164.6232439,43.80587484,165.0063857,46.10472542,160.0255428,52.10727969,-3.60E-01,1.91E-01,-2.02E-01,1.56E-01,-4.41E-02,1.11E-01,1.02E-01,2.68E-02,1.86E-01,-1.16E-02,1.80E-01,4.09E-04,1.54E-01,2.34E-02,2.50E-01,-7.03E-02,1.62E-01,-5.59E-02,1.49E-01,-8.69E-02,1.45E-01,-5.40E-02,1.25E-01,-9.21E-02,7.50E-02,-1.05E-01,-8.75E-02,-1.06E-01,-2.52E-01,-1.09E-01,-4.18E-01,-9.91E-02,-3.86E-01,5.60E-02,7.76E-02,-3.26E-03,7.53E-02,7.81E-03,4.56E-02,2.65E-02,4.57E-02,7.10E-04,4.56E-02,1.40E-02,1.23E-02,3.28E-02,1.60E-02,2.49E-03,1.74E-02,1.70E-02,-2.25E-02,4.60E-02,-1.58E-02,5.61E-03,-1.65E-02,2.15E-02,-5.80E-02,5.45E-02
Specimen 1,Cueva001,Cueva,Sulfidic,Cave,28,-0.517841305,1.447158031,0.785649199,82.37547893,99.10600255,106.1302682,92.59259259,130.2681992,84.80204342,152.7458493,72.54150702,163.8569604,67.81609195,162.0689655,69.85951469,158.2375479,73.56321839,175.862069,60.66411239,159.3869732,59.77011494,158.2375479,55.93869732,156.8326948,60.02554278,154.2784163,54.53384419,149.0421456,53.25670498,123.8825032,52.87356322,98.21200511,52.87356322,72.54150702,52.23499361,78.16091954,78.03320562,148.2758621,67.17752235,148.2758621,69.47637292,143.2950192,72.79693487,144.3167305,67.81609195,144.8275862,70.88122605,140.357599,72.28607918,139.8467433,68.83780332,139.9744572,70.49808429,134.0996169,75.4789272,134.3550447,69.22094508,134.3550447,71.26436782,128.6079183,75.98978289,-3.60E-01,2.02E-01,-2.02E-01,1.59E-01,-4.23E-02,1.07E-01,1.07E-01,2.55E-02,1.81E-01,-5.84E-03,1.69E-01,7.71E-03,1.43E-01,3.23E-02,2.60E-01,-5.33E-02,1.51E-01,-5.92E-02,1.43E-01,-8.47E-02,1.34E-01,-5.75E-02,1.17E-01,-9.40E-02,8.23E-02,-1.02E-01,-8.47E-02,-1.05E-01,-2.55E-01,-1.05E-01,-4.25E-01,-1.09E-01,-3.88E-01,6.19E-02,7.72E-02,-1.01E-02,7.72E-02,5.18E-03,4.41E-02,2.72E-02,5.09E-02,-5.84E-03,5.43E-02,1.45E-02,2.46E-02,2.38E-02,2.12E-02,9.35E-04,2.21E-02,1.20E-02,-1.69E-02,4.50E-02,-1.52E-02,3.48E-03,-1.52E-02,1.70E-02,-5.33E-02,4.84E-02
Specimen 13,Cueva015,Cueva,Sulfidic,Cave,29,-0.508638306,1.462397998,0.587982772,112.2605364,97.5734355,132.8224777,83.01404853,154.2784163,69.09323116,171.9029374,49.6807152,182.3754789,40.10217114,181.3537676,42.14559387,179.4380587,46.87100894,188.5057471,27.07535121,169.9872286,33.97190294,165.5172414,29.11877395,167.5606641,34.22733078,162.0689655,29.50191571,159.7701149,29.50191571,133.844189,35.24904215,110.6002554,44.82758621,86.97318008,54.66155811,101.2771392,79.18263091,162.962963,46.87100894,164.1123883,49.55300128,160.5363985,53.76756066,158.3652618,49.04214559,159.3869732,51.59642401,156.1941252,56.70498084,153.6398467,51.21328225,154.6615581,53.63984674,151.0855683,59.64240102,148.9144317,53.25670498,149.5530013,55.30012771,147.5095785,60.79182631,-3.47E-01,2.00E-01,-1.90E-01,1.55E-01,-2.99E-02,1.16E-01,1.19E-01,3.56E-02,2.03E-01,-2.83E-04,1.93E-01,9.98E-03,1.71E-01,3.47E-02,2.69E-01,-6.65E-02,1.41E-01,-6.41E-02,1.24E-01,-1.03E-01,1.26E-01,-6.78E-02,1.02E-01,-1.08E-01,8.84E-02,-1.13E-01,-8.18E-02,-1.34E-01,-2.44E-01,-1.25E-01,-4.09E-01,-1.16E-01,-3.74E-01,6.40E-02,7.07E-02,-6.32E-04,7.19E-02,1.82E-02,4.11E-02,3.62E-02,3.80E-02,2.74E-03,3.88E-02,2.05E-02,8.37E-03,4.48E-02,4.60E-03,5.85E-03,5.62E-03,2.28E-02,-2.90E-02,5.17E-02,-2.86E-02,8.17E-03,-2.90E-02,2.20E-02,-5.33E-02,5.11E-02
Specimen 64,ElAz030,EA,Sulfidic,Surface,27,-0.494850022,1.431363764,0.519902626,110.0893997,80.07662835,133.5887612,68.45466156,156.449553,56.83269476,175.862069,38.44189017,188.2503193,27.96934866,186.5900383,30.26819923,183.1417625,35.37675607,194.2528736,16.47509579,177.1392082,22.34993614,174.3295019,17.49680715,174.5849298,23.11621967,169.0932312,17.36909323,166.5389527,17.36909323,140.7407407,22.73307791,115.3256705,28.60791826,90.1660281,34.61047254,100.6385696,59.38697318,169.7318008,32.69476373,170.8812261,35.50446999,164.6232439,42.01787995,164.2401022,34.73818646,165.6449553,37.4201788,160.1532567,43.67816092,160.1532567,36.65389527,160.4086845,39.08045977,154.5338442,46.74329502,153.3844189,38.0587484,154.1507024,40.86845466,148.9144317,48.27586207,-3.55E-01,1.95E-01,-1.93E-01,1.58E-01,-3.51E-02,1.21E-01,1.12E-01,3.64E-02,2.03E-01,-9.68E-03,1.90E-01,2.00E-03,1.61E-01,2.83E-02,2.57E-01,-7.15E-02,1.43E-01,-6.07E-02,1.33E-01,-9.47E-02,1.26E-01,-5.98E-02,1.01E-01,-1.03E-01,8.55E-02,-1.07E-01,-8.11E-02,-1.12E-01,-2.46E-01,-1.14E-01,-4.10E-01,-1.14E-01,-3.82E-01,5.37E-02,8.24E-02,-8.07E-03,8.53E-02,1.09E-02,3.72E-02,4.17E-02,4.56E-02,-3.65E-03,5.03E-02,1.49E-02,7.23E-03,4.53E-02,1.76E-02,2.07E-03,1.56E-02,1.74E-02,-3.19E-02,5.58E-02,-2.61E-02,6.83E-04,-2.55E-02,1.91E-02,-6.87E-02,5.69E-02
Specimen 10,Cueva012,Cueva,Sulfidic,Cave,29,-0.48148606,1.462397998,0.593958499,104.4699872,103.4482759,125.5427842,89.39974457,147.1264368,73.94636015,165.3895275,53.00127714,175.3512133,44.95530013,175.2234994,46.74329502,172.7969349,50.3192848,183.7803321,32.69476373,166.6666667,37.4201788,163.0906769,33.20561941,164.1123883,38.44189017,159.3869732,33.33333333,154.1507024,32.95019157,128.4802043,40.10217114,104.853129,49.6807152,79.94891443,59.38697318,92.59259259,82.12005109,156.8326948,50.83014049,157.5989783,53.3844189,153.1289911,58.62068966,151.9795658,53.3844189,153.1289911,55.30012771,149.5530013,60.66411239,146.9987229,54.91698595,148.403576,57.08812261,145.4661558,62.06896552,141.7624521,56.83269476,142.5287356,59.5146871,140.4853129,65.0063857,-3.49E-01,2.07E-01,-1.95E-01,1.65E-01,-3.50E-02,1.16E-01,1.16E-01,2.69E-02,1.92E-01,-1.41E-03,1.87E-01,9.04E-03,1.66E-01,2.56E-02,2.67E-01,-5.80E-02,1.55E-01,-6.38E-02,1.42E-01,-9.62E-02,1.38E-01,-6.28E-02,1.19E-01,-1.03E-01,8.89E-02,-1.16E-01,-7.90E-02,-1.24E-01,-2.40E-01,-1.14E-01,-4.08E-01,-1.05E-01,-3.78E-01,5.58E-02,6.93E-02,-3.21E-03,6.88E-02,1.36E-02,3.16E-02,3.60E-02,3.51E-02,2.39E-03,3.82E-02,1.62E-02,6.06E-03,4.11E-02,2.26E-03,1.62E-03,6.33E-03,1.74E-02,-2.12E-02,4.14E-02,-3.29E-02,2.64E-03,-3.37E-02,2.02E-02,-5.69E-02,4.90E-02
Specimen 7,Cueva009,Cueva,Sulfidic,Cave,30,-0.468521083,1.477121255,0.421810792,132.6947637,94.76372925,149.936143,77.9054917,168.4546616,61.55810983,181.0983397,39.59131545,188.1226054,26.18135377,189.2720307,27.5862069,188.5057471,32.05619413,190.9323116,13.66538953,175.9897829,22.98850575,172.0306513,19.54022989,173.3077905,23.62707535,168.0715198,20.43422733,163.7292465,20.30651341,140.9961686,31.80076628,120.5619413,45.59386973,100.2554278,59.13154534,118.6462324,79.31034483,175.862069,34.61047254,177.1392082,36.27075351,175.3512133,40.99616858,172.541507,37.54789272,173.8186462,39.46360153,172.1583653,43.42273308,168.9655172,39.97445722,170.4980843,42.14559387,168.3269476,49.55300128,164.7509579,43.03959132,165.9003831,45.21072797,165.1340996,52.61813538,-3.59E-01,1.88E-01,-2.06E-01,1.53E-01,-4.71E-02,1.25E-01,9.80E-02,4.61E-02,1.83E-01,-4.47E-03,1.84E-01,7.26E-03,1.65E-01,2.95E-02,2.41E-01,-6.45E-02,1.26E-01,-6.35E-02,1.16E-01,-9.62E-02,1.09E-01,-6.91E-02,9.09E-02,-1.05E-01,6.72E-02,-1.20E-01,-9.84E-02,-1.34E-01,-2.59E-01,-1.27E-01,-4.18E-01,-1.21E-01,-3.84E-01,5.41E-02,8.58E-02,5.96E-04,8.72E-02,1.42E-02,6.12E-02,3.44E-02,5.73E-02,5.60E-03,5.79E-02,2.06E-02,3.51E-02,3.70E-02,2.92E-02,6.91E-03,3.03E-02,2.42E-02,-7.00E-03,5.80E-02,-4.69E-03,9.59E-03,-5.69E-03,2.56E-02,-3.52E-02,6.41E-02
